Year,Day,Hour,Wind #,WIND Bt,WIND Bx_gse,WIND By_gse,WIND Bz_gse
2023,156,23,59,9.8,-5.2,8.1,0.6
2023,157,0,58,8.5,-4.9,5.8,-1.7
2023,157,1,60,7.5,-1.0,-2.3,-5.9
2023,157,2,60,6.9,-3.0,2.6,-1.1
2023,157,3,63,8.1,-1.2,4.8,5.4
2023,157,4,59,8.2,0.2,5.4,5.4
2023,157,5,58,6.5,0.1,4.8,2.6
2023,157,6,59,6.8,0.4,3.8,4.6
2023,157,7,63,8.0,-1.5,7.1,0.8
2023,157,8,60,7.1,-3.2,5.0,-2.9
2023,157,9,61,6.9,-4.7,3.3,-2.6
2023,157,10,64,5.2,-1.3,3.5,0.2
2023,157,11,60,4.8,-1.3,4.3,0.5
2023,157,12,58,4.2,1.2,2.4,-1.4
2023,157,13,57,4.1,-2.1,3.3,0.4
2023,157,14,60,4.9,-0.7,4.1,1.8
2023,157,15,56,4.9,-2.8,2.8,2.7
2023,157,16,60,5.3,-4.0,2.2,2.4
2023,157,17,57,4.0,-2.5,1.4,2.1
2023,157,18,63,4.1,0.6,2.5,0.6
2023,157,19,64,4.1,1.5,0.3,2.9
2023,157,20,59,5.5,-0.5,2.8,4.3
2023,157,21,56,5.8,-2.7,4.3,1.7
2023,157,22,61,5.9,-3.6,4.4,-0.0
2023,157,23,58,5.6,-2.7,4.4,1.5
2023,158,0,59,5.2,-3.1,3.7,1.1
2023,158,1,60,5.5,-1.6,5.2,-0.1
2023,158,2,61,5.5,-0.5,5.2,-0.3
2023,158,3,57,5.5,-2.2,4.5,0.2
2023,158,4,60,5.3,-1.4,4.4,0.4
2023,158,5,60,5.1,-1.8,4.7,0.4
2023,158,6,61,5.0,-1.0,3.6,2.9
2023,158,7,58,5.4,-1.8,4.6,-0.3
2023,158,8,58,5.0,-2.7,2.5,-3.1
2023,158,9,60,4.5,-2.3,3.2,-1.2
2023,158,10,59,4.4,-1.5,4.0,0.3
2023,158,11,60,4.4,-2.7,3.0,-1.0
2023,158,12,58,4.3,-3.3,2.4,0.7
2023,158,13,66,4.5,-1.5,3.7,-1.1
2023,158,14,59,4.2,-0.4,3.9,-0.2
2023,158,15,59,4.0,-2.5,2.2,0.9
2023,158,16,58,4.2,-2.4,2.8,0.1
2023,158,17,65,4.5,-1.6,3.5,-0.3
2023,158,18,55,4.7,-1.3,3.5,-0.5
2023,158,19,62,4.6,-1.6,3.6,-1.0
2023,158,20,60,4.9,-0.9,4.1,-1.6
2023,158,21,59,5.1,-2.6,3.8,-1.5
2023,158,22,59,5.1,-2.6,4.3,0.4
2023,158,23,67,5.8,-2.2,4.8,0.4
2023,159,0,59,9.3,0.4,8.9,-0.5
2023,159,1,66,8.9,1.1,6.8,-0.3
2023,159,2,60,8.9,1.6,8.2,0.5
2023,159,3,56,8.0,-1.0,7.0,-1.8
2023,159,4,57,8.3,0.1,7.8,-0.3
2023,159,5,61,7.7,-3.0,6.6,-1.6
2023,159,6,58,7.3,-2.7,6.1,-1.9
2023,159,7,57,7.1,-4.9,3.6,-2.9
2023,159,8,57,6.8,-5.0,2.6,-3.7
2023,159,9,61,6.6,-4.7,-0.0,-4.3
2023,159,10,58,6.1,-5.3,1.8,-2.5
2023,159,11,64,5.5,-4.8,0.1,-2.3
2023,159,12,61,5.0,-4.3,2.3,-0.1
2023,159,13,59,4.8,-3.4,3.1,0.6
2023,159,14,58,4.7,-4.1,2.1,-0.4
2023,159,15,60,4.5,-3.7,1.8,1.2
2023,159,16,58,4.6,-4.4,1.0,-0.1
2023,159,17,60,4.9,-4.8,0.5,0.1
2023,159,18,59,4.7,-4.1,1.7,-0.6
2023,159,19,60,4.0,-2.6,2.7,1.1
2023,159,20,58,4.7,-2.8,3.5,0.3
2023,159,21,61,4.9,-3.5,3.0,1.5
2023,159,22,58,5.1,-3.2,3.6,0.6
2023,159,23,58,5.2,-0.4,4.4,-1.2
2023,160,0,61,5.3,-1.6,4.2,-0.9
2023,160,1,63,5.3,-0.9,4.1,-1.7
2023,160,2,56,5.1,-0.2,3.9,-2.0
2023,160,3,59,5.2,-2.4,4.5,-0.3
2023,160,4,60,5.0,-2.2,4.1,1.5
2023,160,5,59,4.7,-2.2,4.0,1.0
2023,160,6,58,4.6,-2.5,3.7,-0.5
2023,160,7,60,4.3,-2.4,2.9,0.3
2023,160,8,59,4.0,-0.9,3.3,1.2
2023,160,9,57,3.9,-2.3,3.0,0.6
2023,160,10,59,3.9,-2.3,3.1,0.8
2023,160,11,58,3.7,-2.2,2.8,0.9
2023,160,12,61,3.6,-2.0,2.9,0.7
2023,160,13,61,3.7,-1.9,3.2,0.5
2023,160,14,60,4.0,-1.8,3.5,0.6
2023,160,15,62,4.6,-1.9,4.1,0.3
2023,160,16,59,5.4,-2.9,3.9,-1.5
2023,160,17,63,5.8,-3.8,2.7,-2.9
2023,160,18,62,5.1,-2.9,1.7,-3.5
2023,160,19,59,4.3,-0.2,-0.8,-3.8
2023,160,20,61,3.3,0.9,-1.7,-2.2
2023,160,21,57,2.3,0.6,-0.8,1.2
2023,160,22,62,3.4,2.0,-1.6,0.1
2023,160,23,60,4.1,1.3,-1.8,-1.1
2023,161,0,60,4.4,1.3,0.0,3.6
2023,161,1,60,4.5,1.5,-1.7,3.5
2023,161,2,60,4.4,1.4,-2.0,3.5
2023,161,3,60,3.9,1.7,-1.4,2.8
2023,161,4,63,3.8,1.4,-0.1,1.9
2023,161,5,57,2.9,1.5,0.4,0.1
2023,161,6,60,2.6,1.7,-1.2,-0.6
2023,161,7,60,2.1,0.9,-1.2,-0.6
2023,161,8,61,2.9,1.1,-2.0,-0.9
2023,161,9,60,4.6,0.8,-4.1,-1.6
2023,161,10,62,5.0,0.8,-4.0,-0.5
2023,161,11,60,5.2,-0.4,-4.3,-1.2
2023,161,12,59,4.5,-0.9,-3.8,-1.5
2023,161,13,60,3.8,-0.2,-2.6,-2.6
2023,161,14,60,4.4,1.1,-3.6,-0.3
2023,161,15,61,4.2,-1.0,-3.2,-1.1
2023,161,16,59,4.0,-1.1,-3.7,0.4
2023,161,17,61,3.9,0.3,-3.7,-0.6
2023,161,18,59,2.2,0.6,-1.1,1.3
2023,161,19,61,3.1,0.1,-2.7,-0.1
2023,161,20,61,2.5,0.6,-2.2,-0.0
2023,161,21,60,2.9,0.4,-2.8,0.5
2023,161,22,61,3.0,-0.1,-2.8,0.8
2023,161,23,60,2.7,1.3,-1.9,-0.6
2023,162,0,62,6.5,1.9,-2.0,4.2
2023,162,1,60,8.5,1.7,2.8,7.0
2023,162,2,62,12.7,2.8,3.3,11.1
2023,162,3,64,13.5,-3.1,10.9,2.2
2023,162,4,59,14.4,-2.3,8.7,8.1
2023,162,5,61,12.7,-4.6,10.1,1.5
2023,162,6,64,10.2,-1.6,7.2,0.0
2023,162,7,62,7.8,0.0,-2.0,-0.2
2023,162,8,59,8.2,-3.9,5.8,2.1
2023,162,9,61,9.4,-4.2,8.0,-0.9
2023,162,10,60,9.4,-4.9,7.3,-1.1
2023,162,11,59,10.8,-3.9,9.0,-3.4
2023,162,12,65,11.9,-2.4,11.1,0.5
2023,162,13,58,10.8,-3.1,9.3,-0.9
2023,162,14,64,9.8,-2.7,8.7,0.9
2023,162,15,58,9.5,-2.0,8.2,-0.8
2023,162,16,57,8.3,-2.6,6.1,-4.4
2023,162,17,60,9.2,-4.9,7.3,-1.4
2023,162,18,62,9.4,-5.4,7.6,0.3
2023,162,19,62,8.9,-4.5,7.4,-0.4
2023,162,20,62,8.0,-4.5,6.2,-1.7
2023,162,21,61,7.7,-2.2,6.4,1.6
2023,162,22,57,6.7,-2.1,4.4,3.0
2023,162,23,61,5.7,-2.5,3.2,-0.5
2023,163,0,60,4.6,-3.1,-0.3,-0.6
2023,163,1,60,5.6,-4.3,-2.2,-0.3
2023,163,2,57,5.1,-3.5,-1.4,-0.5
2023,163,3,60,5.2,-4.4,0.7,1.7
2023,163,4,65,6.3,-3.3,4.2,2.2
2023,163,5,56,6.5,-2.9,5.1,1.6
2023,163,6,64,6.8,-4.3,1.6,3.0
2023,163,7,58,6.8,-4.5,-0.9,4.1
2023,163,8,64,6.8,-3.2,2.7,4.4
2023,163,9,54,6.8,-2.9,2.6,3.2
2023,163,10,63,6.6,-1.7,5.3,0.5
2023,163,11,58,6.4,-2.8,3.5,2.0
2023,163,12,63,6.5,-4.4,-4.3,0.7
2023,163,13,57,6.4,-4.6,-3.9,1.5
2023,163,14,58,6.1,-4.5,1.1,1.8
2023,163,15,63,7.1,-2.8,6.0,0.5
2023,163,16,63,7.6,-1.0,6.1,0.8
2023,163,17,56,7.7,-2.4,6.9,0.9
2023,163,18,60,7.4,-2.7,6.4,-0.1
2023,163,19,60,7.4,-2.9,6.2,-2.0
2023,163,20,57,7.3,-3.4,5.9,-1.8
2023,163,21,62,6.9,-4.1,4.1,-2.6
2023,163,22,62,7.0,-2.7,5.9,0.1
2023,163,23,65,6.3,-0.6,5.8,1.9
2023,164,0,62,6.1,0.2,5.8,0.9
2023,164,1,57,6.2,-0.7,5.6,2.1
2023,164,2,60,6.7,-1.4,5.9,2.0
2023,164,3,58,6.6,-2.3,5.6,1.2
2023,164,4,58,6.6,-2.0,6.2,0.1
2023,164,5,63,7.2,0.3,7.0,0.9
2023,164,6,59,7.7,-1.8,6.6,0.1
2023,164,7,58,7.9,-2.2,7.5,-0.7
2023,164,8,59,7.7,-3.3,6.8,-0.8
2023,164,9,62,7.6,-3.3,6.8,0.4
2023,164,10,61,7.5,-2.0,7.1,-1.3
2023,164,11,60,7.2,-2.3,6.7,-0.3
2023,164,12,55,7.0,-3.4,6.0,-0.1
2023,164,13,59,6.7,-4.3,4.8,0.9
2023,164,14,59,6.2,-2.8,4.4,-0.7
2023,164,15,62,6.0,-2.5,5.0,-0.7
2023,164,16,56,6.0,-3.0,3.6,-1.3
2023,164,17,57,6.2,-5.0,1.6,3.1
2023,164,18,61,6.8,-4.6,4.6,1.5
2023,164,19,59,7.1,-4.5,5.3,0.8
2023,164,20,60,7.1,-5.1,3.5,-3.0
2023,164,21,64,6.5,-3.5,4.3,-2.6
2023,164,22,57,6.2,-2.7,3.8,-3.8
2023,164,23,56,5.4,-2.7,3.3,-3.2
2023,165,0,57,5.3,-2.6,3.6,-2.2
2023,165,1,62,5.5,-3.0,4.3,-0.7
2023,165,2,58,5.8,-4.7,2.4,-1.5
2023,165,3,57,6.1,-4.9,3.2,-0.6
2023,165,4,64,6.1,-4.8,-3.0,-0.5
2023,165,5,64,6.1,-3.2,-2.6,4.1
2023,165,6,57,6.1,-2.7,3.3,3.7
2023,165,7,56,5.3,-2.1,3.7,2.7
2023,165,8,62,5.4,-3.7,-3.6,1.2
2023,165,9,60,5.5,-3.9,-2.4,2.9
2023,165,10,59,5.5,-3.6,-0.3,2.5
2023,165,11,58,5.3,-3.6,3.5,1.1
2023,165,12,59,5.5,-4.7,2.2,1.4
2023,165,13,61,5.4,-4.4,2.8,0.3
2023,165,14,60,5.2,-4.1,2.8,0.9
2023,165,15,59,5.1,-4.1,2.3,1.5
2023,165,16,64,5.1,-3.6,3.2,1.0
2023,165,17,56,5.2,-2.9,3.9,-0.7
2023,165,18,61,5.4,-4.3,2.6,0.3
2023,165,19,60,5.6,-4.3,3.3,-0.4
2023,165,20,59,5.5,-3.1,4.3,1.0
2023,165,21,62,5.4,-3.7,3.4,1.4
2023,165,22,57,5.8,-4.5,3.3,0.2
2023,165,23,61,5.4,-3.2,3.4,-1.6
2023,166,0,59,5.5,-4.0,3.4,-0.7
2023,166,1,63,5.9,-4.2,3.9,-0.2
2023,166,2,55,6.0,-5.4,0.4,-2.0
2023,166,3,62,5.9,-5.2,-0.5,-2.2
2023,166,4,58,5.9,-5.0,1.2,-1.7
2023,166,5,64,5.8,-3.6,4.0,-1.5
2023,166,6,55,5.8,-4.6,1.6,-2.2
2023,166,7,64,5.9,-4.9,2.5,0.2
2023,166,8,65,6.9,-5.1,2.7,-2.9
2023,166,9,59,7.8,-5.4,5.0,-2.0
2023,166,10,63,8.8,-6.7,4.7,-2.8
2023,166,11,61,10.3,-7.2,6.5,-3.5
2023,166,12,63,10.4,-7.4,5.9,-3.8
2023,166,13,57,5.5,1.2,-0.3,-0.3
2023,166,14,68,11.0,2.4,-0.7,0.8
2023,166,15,60,14.0,3.0,-10.5,-6.9
2023,166,16,60,16.1,8.9,-10.8,-0.5
2023,166,17,62,16.0,4.7,-10.8,-9.8
2023,166,18,62,15.3,8.4,-10.3,-5.4
2023,166,19,65,16.3,11.5,-10.0,-4.2
2023,166,20,58,15.1,11.9,-8.4,1.4
2023,166,21,75,16.2,10.1,-11.1,-2.9
2023,166,22,60,13.1,6.0,-0.3,8.2
2023,166,23,60,14.2,6.7,-11.2,-0.9
2023,167,0,62,11.0,4.5,-8.9,-3.3
2023,167,1,58,10.3,5.2,-5.6,-5.1
2023,167,2,57,11.2,8.2,-4.6,-0.5
2023,167,3,68,9.4,4.7,-2.9,2.8
2023,167,4,61,6.9,3.0,-0.6,-4.5
2023,167,5,60,6.8,1.4,0.2,-3.4
2023,167,6,60,7.6,0.1,-5.8,-4.4
2023,167,7,55,7.2,4.5,0.7,-0.7
2023,167,8,58,7.0,5.5,-1.3,-0.9
2023,167,9,62,7.2,3.1,-3.9,-3.6
2023,167,10,61,7.3,3.3,-2.7,-3.8
2023,167,11,60,7.1,4.4,-3.0,-3.0
2023,167,12,65,7.3,0.9,-4.2,-3.6
2023,167,13,55,7.3,1.9,-4.7,-1.8
2023,167,14,62,7.4,2.2,-5.6,-0.5
2023,167,15,57,6.3,5.0,0.1,-1.2
2023,167,16,58,6.0,5.6,0.7,-0.1
2023,167,17,61,6.1,5.4,-0.8,1.6
2023,167,18,59,6.1,5.2,1.3,1.9
2023,167,19,60,6.5,6.1,0.6,-0.8
2023,167,20,59,6.6,6.1,-1.1,-0.2
2023,167,21,60,6.4,5.1,-3.7,-0.1
2023,167,22,62,6.2,1.7,-4.8,0.3
2023,167,23,56,6.4,-1.6,-5.8,0.5
2023,168,0,60,5.9,5.3,-0.4,0.1
2023,168,1,60,5.7,4.5,-1.9,0.2
2023,168,2,61,5.9,0.7,-5.3,1.7
2023,168,3,57,6.1,0.7,-5.9,0.4
2023,168,4,60,5.3,2.9,-3.2,-0.0
2023,168,5,59,4.7,2.2,-3.5,-0.9
2023,168,6,60,4.3,3.8,-1.4,-0.7
2023,168,7,60,4.0,3.5,-1.6,0.6
2023,168,8,60,3.9,1.9,-2.5,-0.4
2023,168,9,60,3.6,0.8,-2.5,1.1
2023,168,10,59,3.3,1.9,-1.1,1.3
2023,168,11,59,2.7,1.7,-1.4,-0.7
2023,168,12,59,3.2,2.8,-1.1,-0.5
2023,168,13,60,3.3,3.0,0.0,-0.2
2023,168,14,62,3.4,0.1,-1.2,-1.2
2023,168,15,58,3.5,1.5,-1.0,-2.4
2023,168,16,59,3.2,0.6,-1.6,-2.1
2023,168,17,61,3.1,-0.7,-1.9,-1.0
2023,168,18,57,3.2,-2.4,-0.9,-1.4
2023,168,19,60,3.0,-1.3,-1.3,-2.0
2023,168,20,59,3.3,-0.3,-0.5,-3.1
2023,168,21,59,3.5,-0.8,-1.1,-3.2
2023,168,22,58,3.5,-0.2,-1.6,-3.1
2023,168,23,61,3.7,-0.4,-2.3,-2.8
2023,169,0,60,3.4,0.7,-2.2,-2.3
2023,169,1,59,3.5,0.5,-2.5,0.6
2023,169,2,59,3.7,-0.4,-2.6,-2.0
2023,169,3,59,3.8,-2.2,-0.1,-2.8
2023,169,4,58,2.9,-2.6,0.9,-0.2
2023,169,5,53,2.9,-0.5,-0.2,-0.8
2023,169,6,56,3.0,1.6,-0.9,-1.9
2023,169,7,59,2.8,1.5,-1.0,-1.8
2023,169,8,62,3.6,0.7,-0.7,-3.1
2023,169,9,58,4.0,-0.3,-0.7,-3.8
2023,169,10,60,4.1,0.1,-0.5,-3.9
2023,169,11,59,4.2,0.1,0.2,-4.1
2023,169,12,62,4.7,0.9,-2.7,-3.2
2023,169,13,60,5.2,1.0,-3.8,-2.9
2023,169,14,58,5.3,1.1,-2.8,-3.1
2023,169,15,62,5.7,1.1,-0.7,-5.4
2023,169,16,60,5.5,0.0,-2.6,-4.7
2023,169,17,61,5.5,1.1,-3.3,-4.0
2023,169,18,58,5.6,-0.6,-2.5,-4.1
2023,169,19,58,5.6,2.2,-4.1,-2.9
2023,169,20,62,5.7,2.5,-3.3,-3.7
2023,169,21,63,5.1,0.9,-1.9,-3.3
2023,169,22,57,5.8,1.5,-4.6,-2.8
2023,169,23,56,5.9,0.9,-5.2,-2.2
2023,170,0,61,5.5,2.4,-4.1,-2.2
2023,170,1,62,5.5,2.3,-4.5,-1.3
2023,170,2,60,4.7,2.0,-2.1,-1.1
2023,170,3,59,4.9,3.6,-0.1,2.2
2023,170,4,59,5.2,2.6,-4.0,0.8
2023,170,5,63,5.8,3.3,-3.4,-0.7
2023,170,6,58,6.4,3.2,-5.1,-0.3
2023,170,7,57,6.9,4.4,-4.4,-2.7
2023,170,8,63,6.9,4.8,-4.3,-2.0
2023,170,9,60,7.0,3.6,-2.6,-4.4
2023,170,10,58,7.4,4.2,-4.7,1.1
2023,170,11,59,7.9,5.6,-5.0,-0.4
2023,170,12,59,7.4,4.4,-4.3,-3.4
2023,170,13,64,7.3,4.9,-2.7,-2.1
2023,170,14,61,6.8,3.8,-3.8,2.3
2023,170,15,61,6.8,4.5,-3.2,-3.3
2023,170,16,65,7.1,0.6,-4.5,-3.7
2023,170,17,61,6.4,-1.3,-4.1,-1.8
2023,170,18,60,6.0,0.2,-4.7,0.1
2023,170,19,61,5.3,-0.5,-3.9,-2.2
2023,170,20,60,5.3,-0.8,-4.6,-0.9
2023,170,21,59,4.9,1.1,-3.3,-2.9
2023,170,22,61,5.0,0.2,-4.0,-2.8
2023,170,23,64,4.6,-1.9,-1.1,-2.1
2023,171,0,57,5.0,-4.2,-1.5,1.2
2023,171,1,56,5.6,0.9,-4.5,-2.4
2023,171,2,56,6.9,1.6,-6.0,-2.8
2023,171,3,58,7.1,3.2,-5.9,0.4
2023,171,4,63,7.6,2.1,-5.9,3.9
2023,171,5,54,7.5,2.0,-6.8,0.4
2023,171,6,66,7.3,3.2,-6.0,1.2
2023,171,7,60,7.3,1.2,-6.8,0.9
2023,171,8,66,7.7,-0.6,-7.4,-0.2
2023,171,9,44,7.5,3.8,-4.8,1.7
2023,171,10,65,7.5,4.4,-4.3,-0.1
2023,171,11,61,7.7,2.0,-6.6,-1.1
2023,171,12,64,7.5,0.6,-5.1,-4.6
2023,171,13,56,7.1,1.0,-4.2,-3.3
2023,171,14,63,6.8,1.8,-5.8,2.5
2023,171,15,57,6.6,2.2,-3.8,-1.8
2023,171,16,59,6.8,3.2,-5.4,-0.7
2023,171,17,56,7.2,3.7,-5.4,-0.8
2023,171,18,66,7.2,3.0,-5.7,-0.0
2023,171,19,60,6.4,2.0,-1.5,-1.8
2023,171,20,63,6.2,2.9,2.0,-3.2
2023,171,21,60,6.2,1.2,1.6,-5.2
2023,171,22,63,6.0,-0.1,-3.9,1.9
2023,171,23,52,6.0,2.1,-4.5,-0.0
2023,172,0,64,6.1,2.9,-2.8,-3.2
2023,172,1,62,6.3,-0.2,-0.9,-5.3
2023,172,2,55,5.4,2.1,2.6,-0.8
2023,172,3,65,5.6,1.5,4.0,0.2
2023,172,4,58,5.5,0.5,-1.1,-3.3
2023,172,5,62,5.9,1.3,4.0,-1.7
2023,172,6,57,5.9,2.2,3.2,-2.8
2023,172,7,59,5.8,3.7,2.7,2.6
2023,172,8,64,5.8,2.2,-0.9,4.3
2023,172,9,58,5.9,3.0,2.2,2.0
2023,172,10,58,4.6,1.8,-1.1,1.8
2023,172,11,66,5.2,3.5,1.2,-0.7
2023,172,12,57,7.4,3.5,2.8,5.4
2023,172,13,62,7.0,3.3,2.4,5.3
2023,172,14,60,7.1,3.4,1.7,5.9
2023,172,15,63,6.4,2.7,1.2,5.4
2023,172,16,57,6.1,1.9,-0.6,5.5
2023,172,17,60,6.2,2.4,0.3,5.6
2023,172,18,59,5.8,2.6,-0.5,4.9
2023,172,19,56,5.4,4.0,0.1,2.3
2023,172,20,71,6.0,0.6,-2.8,-3.0
2023,172,21,58,7.0,0.8,-3.5,-4.2
2023,172,22,57,6.5,1.9,-5.8,-1.7
2023,172,23,58,6.3,2.4,-5.7,-0.2
2023,173,0,59,6.4,2.7,-5.4,0.9
2023,173,1,60,6.6,2.4,-5.4,2.4
2023,173,2,61,6.7,2.2,-6.0,1.3
2023,173,3,62,6.8,2.4,-5.9,0.7
2023,173,4,61,6.6,2.2,-5.5,-2.2
2023,173,5,54,6.7,2.0,-6.0,-1.8
2023,173,6,64,7.1,1.6,-6.3,-2.5
2023,173,7,61,7.4,0.0,-5.6,-4.0
2023,173,8,55,6.8,-2.3,-0.5,-5.6
2023,173,9,59,7.0,3.0,-6.1,0.3
2023,173,10,58,6.5,3.0,-5.3,-1.0
2023,173,11,59,6.4,4.3,-3.6,2.6
2023,173,12,65,5.6,0.8,0.6,-4.1
2023,173,13,60,5.9,-2.4,1.3,-5.2
2023,173,14,60,6.2,-2.3,0.2,-5.5
2023,173,15,58,6.3,-3.1,-0.9,-5.2
2023,173,16,62,6.3,-2.8,-2.3,-5.0
2023,173,17,58,6.3,-2.0,-1.9,-5.5
2023,173,18,58,5.9,-2.0,-3.4,-4.2
2023,173,19,56,5.5,-2.0,-3.5,-3.1
2023,173,20,62,5.4,-1.7,-2.9,-3.1
2023,173,21,62,5.5,-2.4,-2.9,-3.3
2023,173,22,57,5.6,-1.2,-3.2,-1.5
2023,173,23,58,5.2,-0.4,-2.5,-3.7
2023,174,0,64,5.7,-1.4,-5.1,0.9
2023,174,1,59,6.0,-1.7,-5.5,0.2
2023,174,2,58,5.9,-1.7,-5.0,1.6
2023,174,3,58,5.6,0.4,-4.5,-0.2
2023,174,4,56,5.4,0.1,-4.7,0.3
2023,174,5,61,5.3,3.3,-3.4,-0.8
2023,174,6,64,5.8,1.4,-5.0,1.3
2023,174,7,57,5.7,1.2,-2.9,-0.6
2023,174,8,61,5.8,4.0,-1.4,-2.4
2023,174,9,65,5.9,3.4,-1.9,-3.5
2023,174,10,58,5.8,0.2,-1.8,-4.7
2023,174,11,56,6.0,-0.3,-2.5,-3.3
2023,174,12,66,6.3,1.3,-2.5,-3.7
2023,174,13,56,6.0,-0.0,2.0,-4.8
2023,174,14,61,5.9,0.8,-3.9,-0.0
2023,174,15,62,6.0,0.2,-4.4,-2.5
2023,174,16,65,6.1,-1.9,-2.8,-4.2
2023,174,17,57,7.3,-1.0,-4.9,-3.4
2023,174,18,62,6.8,-0.6,-4.5,-1.9
2023,174,19,59,6.0,1.2,-5.2,0.6
2023,174,20,65,7.2,-1.5,-5.5,-2.4
2023,174,21,65,7.9,0.1,-7.2,-0.3
2023,174,22,54,9.0,2.7,-8.1,2.2
2023,174,23,60,9.0,4.7,-7.2,1.5
2023,175,0,61,9.3,4.5,-7.1,3.4
2023,175,1,57,10.0,3.7,-6.8,4.0
2023,175,2,63,10.4,3.9,-3.3,8.7
2023,175,3,59,10.4,3.7,-8.3,3.1
2023,175,4,58,10.4,1.5,-8.4,-5.6
2023,175,5,62,9.9,-1.9,-5.5,-6.3
2023,175,6,65,9.3,2.6,-7.5,-1.3
2023,175,7,59,9.1,3.8,-7.0,2.2
2023,175,8,57,9.0,3.9,-7.7,0.9
2023,175,9,66,8.6,3.1,-7.3,-1.5
2023,175,10,56,8.5,5.9,-4.7,-0.2
2023,175,11,70,8.0,1.8,-6.2,1.9
2023,175,12,51,7.0,2.6,-5.9,1.0
2023,175,13,59,6.6,5.0,-2.7,1.2
2023,175,14,55,6.7,6.2,0.0,1.4
2023,175,15,64,6.1,5.7,-1.3,-1.1
2023,175,16,66,6.1,-0.6,-0.8,-4.2
2023,175,17,56,5.9,3.3,-2.0,-0.7
2023,175,18,60,6.5,-0.9,3.5,-5.2
2023,175,19,62,5.8,-0.9,0.1,-4.5
2023,175,20,66,9.2,-2.2,-6.9,-4.3
2023,175,21,57,11.5,2.8,-4.1,-8.5
2023,175,22,61,9.4,2.1,3.8,-6.1
2023,175,23,58,9.6,3.4,1.5,-8.1
2023,176,0,66,9.9,0.9,-0.7,-9.2
2023,176,1,61,9.7,-5.1,-5.0,-5.7
2023,176,2,55,8.5,-5.6,-5.5,2.3
2023,176,3,60,8.0,-4.8,-5.6,2.9
2023,176,4,60,8.3,-2.5,-6.3,2.1
2023,176,5,58,8.6,-4.4,-6.4,3.6
2023,176,6,60,8.2,-4.6,-6.4,1.8
2023,176,7,66,8.3,0.2,-6.6,2.2
2023,176,8,56,8.5,5.3,-5.2,3.1
2023,176,9,60,9.2,1.2,-8.2,3.7
2023,176,10,60,9.5,-1.2,-8.9,2.6
2023,176,11,58,9.3,-2.2,-8.9,0.5
2023,176,12,62,9.6,0.8,-9.4,0.3
2023,176,13,60,9.3,3.7,-7.5,2.4
2023,176,14,60,8.4,2.9,-6.4,-3.3
2023,176,15,60,9.1,0.4,-6.6,-5.4
2023,176,16,61,9.2,2.3,-5.9,-5.1
2023,176,17,60,8.9,3.3,-7.7,-2.2
2023,176,18,61,9.0,6.0,-6.5,0.4
2023,176,19,60,8.7,6.3,-4.8,3.3
2023,176,20,62,7.7,5.3,-4.8,2.3
2023,176,21,63,7.4,3.9,-5.1,1.7
2023,176,22,61,6.9,3.3,-4.4,0.9
2023,176,23,55,6.9,5.0,-3.6,1.0
2023,177,0,62,6.5,3.4,-4.9,0.1
2023,177,1,59,6.2,4.9,-1.9,0.3
2023,177,2,59,5.8,4.0,-2.3,-0.6
2023,177,3,61,6.3,4.5,-3.4,1.3
2023,177,4,61,5.7,1.9,-3.2,-2.1
2023,177,5,64,5.6,0.9,-2.8,-2.7
2023,177,6,57,5.7,3.6,-1.6,0.3
2023,177,7,56,5.6,4.9,-1.5,0.8
2023,177,8,60,5.4,4.3,-2.4,-0.2
2023,177,9,59,5.5,5.2,-1.1,-0.4
2023,177,10,59,5.6,4.6,-2.0,-1.6
2023,177,11,61,5.7,4.6,-1.4,-1.6
2023,177,12,59,5.9,4.7,-1.9,-0.9
2023,177,13,63,5.7,3.2,-1.5,-1.9
2023,177,14,61,5.7,2.4,-0.9,-3.5
2023,177,15,57,5.6,3.2,-0.7,-3.0
2023,177,16,61,5.8,3.9,-3.6,0.9
2023,177,17,61,5.4,1.6,-1.3,-1.6
2023,177,18,60,5.3,3.4,1.7,-1.6
2023,177,19,60,4.9,3.0,-2.2,-0.8
2023,177,20,65,5.4,1.1,-4.5,-0.9
2023,177,21,51,5.2,3.0,-1.7,0.6
2023,177,22,60,5.3,3.7,1.1,-1.0
2023,177,23,60,5.4,5.1,-0.5,-0.3
2023,178,0,63,5.4,3.3,1.8,-3.3
2023,178,1,57,5.3,4.1,0.4,-1.4
2023,178,2,58,5.4,3.7,-2.0,-2.2
2023,178,3,60,5.4,4.7,-0.4,-0.9
2023,178,4,60,5.6,5.1,-1.9,-0.7
2023,178,5,65,5.2,4.3,0.5,-1.0
2023,178,6,58,4.7,1.9,1.1,-2.9
2023,178,7,57,4.9,2.8,-0.9,-2.2
2023,178,8,62,4.8,3.3,-1.2,-1.6
2023,178,9,58,4.6,2.2,-1.6,-1.4
2023,178,10,59,4.7,3.9,-0.1,0.3
2023,178,11,58,4.8,3.4,-1.5,-1.3
2023,178,12,65,4.8,4.0,-0.1,-0.0
2023,178,13,57,4.7,3.4,-0.1,-0.6
2023,178,14,62,4.7,2.2,-3.0,-1.0
2023,178,15,61,4.8,1.7,-3.5,-1.6
2023,178,16,63,4.9,0.7,-4.0,-1.3
2023,178,17,54,4.9,1.1,-3.8,-1.1
